"","playerID","yearID","stint","teamID","lgID","POS","G","GS","InnOuts","PO","A","E","DP","PB","WP","SB","CS","ZR"
"1","anderjo01",1901,1,"MLA","AL","1B",125,0,0,1310,66,25,81,0,0,0,0,0
"2","anderjo01",1901,1,"MLA","AL","OF",13,0,0,40,1,1,0,0,0,0,0,0
"3","bakerbo01",1901,1,"CLE","AL","P",1,0,0,0,2,0,1,0,0,0,0,0
"4","bakerbo01",1901,2,"PHA","AL","P",1,0,0,0,0,0,0,0,0,0,0,0
"5","barreji01",1901,1,"DET","AL","OF",135,0,0,300,31,21,7,0,0,0,0,0
"6","barrysh01",1901,1,"BSN","NL","OF",11,0,0,24,1,2,0,0,0,0,0,0
"7","barrysh01",1901,2,"PHI","NL","2B",35,0,0,65,93,17,7,0,0,0,0,0
"8","barrysh01",1901,2,"PHI","NL","3B",16,0,0,23,30,14,1,0,0,0,0,0
"9","barrysh01",1901,2,"PHI","NL","OF",13,0,0,29,0,0,0,0,0,0,0,0
"10","barrysh01",1901,2,"PHI","NL","SS",1,0,0,1,0,0,0,0,0,0,0,0
"11","bayha01",1901,1,"CIN","NL","OF",40,0,0,78,3,4,3,0,0,0,0,0
"12","beaumgi01",1901,1,"PIT","NL","OF",133,0,0,289,8,18,2,0,0,0,0,0
"13","becker01",1901,1,"CLE","AL","2B",132,0,0,310,404,56,44,0,0,0,0,0
"14","becklja01",1901,1,"CIN","NL","1B",140,0,0,1366,71,34,79,0,0,0,0,0
"15","bergebi01",1901,1,"CIN","NL","C",87,0,0,406,117,16,8,4,0,0,0,0
"16","bernacu01",1901,1,"NY1","NL","2B",4,0,0,4,7,2,1,0,0,0,0,0
"17","bernacu01",1901,1,"NY1","NL","3B",1,0,0,1,2,1,0,0,0,0,0,0
"18","bernacu01",1901,1,"NY1","NL","OF",15,0,0,24,4,7,0,0,0,0,0,0
"19","bernacu01",1901,1,"NY1","NL","SS",2,0,0,2,1,1,0,0,0,0,0,0
"20","bernhbi01",1901,1,"PHA","AL","OF",1,0,0,0,1,0,0,0,0,0,0,0
"21","bernhbi01",1901,1,"PHA","AL","P",31,0,0,22,85,4,1,0,0,0,0,0
"22","bevilbe01",1901,1,"BOS","AL","1B",1,0,0,5,0,1,0,0,0,0,0,0
"23","bevilbe01",1901,1,"BOS","AL","P",2,0,0,0,2,0,0,0,0,0,0,0
"24","bonege01",1901,1,"MLA","AL","SS",12,0,0,24,29,8,6,0,0,0,0,0
"25","bowerfr01",1901,1,"NY1","NL","1B",1,0,0,10,0,0,0,0,0,0,0,0
"26","bowerfr01",1901,1,"NY1","NL","2B",3,0,0,8,14,2,0,0,0,0,0,0
"27","bowerfr01",1901,1,"NY1","NL","3B",3,0,0,5,7,2,0,0,0,0,0,0
"28","bowerfr01",1901,1,"NY1","NL","C",46,0,0,256,67,17,6,21,0,0,0,0
"29","bowerfr01",1901,1,"NY1","NL","SS",3,0,0,2,7,3,0,0,0,0,0,0
"30","brackja01",1901,1,"CLE","AL","P",12,0,0,0,25,0,0,0,0,0,0,0
"31","bradlbi01",1901,1,"CLE","AL","3B",133,0,0,192,298,37,25,0,0,0,0,0
"32","bradlbi01",1901,1,"CLE","AL","P",1,0,0,0,0,0,0,0,0,0,0,0
"33","braggdi01",1901,1,"CLE","AL","P",4,0,0,0,10,0,1,0,0,0,0,0
"34","brainda01",1901,1,"CHA","AL","2B",5,0,0,14,16,3,4,0,0,0,0,0
"35","branski01",1901,1,"PIT","NL","1B",139,0,0,1374,52,28,72,0,0,0,0,0
"36","breitte01",1901,1,"SLN","NL","P",3,0,0,2,7,0,2,0,0,0,0,0
"37","bresnro01",1901,1,"BLA","AL","2B",2,0,0,9,2,1,1,0,0,0,0,0
"38","bresnro01",1901,1,"BLA","AL","3B",4,0,0,2,3,0,0,0,0,0,0,0
"39","bresnro01",1901,1,"BLA","AL","C",69,0,0,199,63,23,3,14,0,0,0,0
"40","bresnro01",1901,1,"BLA","AL","OF",8,0,0,9,1,2,0,0,0,0,0,0
"41","bresnro01",1901,1,"BLA","AL","P",2,0,0,0,2,1,0,0,0,0,0,0
"42","brodist01",1901,1,"BLA","AL","OF",83,0,0,178,4,7,0,0,0,0,0,0
"43","brownfr01",1901,1,"BSN","NL","OF",5,0,0,8,1,0,0,0,0,0,0,0
"44","brownge01",1901,1,"PHI","NL","OF",8,0,0,13,0,0,0,0,0,0,0,0
"45","bruyeed01",1901,1,"MLA","AL","2B",3,0,0,7,10,1,1,0,0,0,0,0
"46","bruyeed01",1901,1,"MLA","AL","3B",1,0,0,0,1,0,0,0,0,0,0,0
"47","bruyeed01",1901,1,"MLA","AL","OF",21,0,0,27,1,8,0,0,0,0,0,0
"48","bruyeed01",1901,1,"MLA","AL","SS",1,0,0,1,2,0,0,0,0,0,0,0
"49","bueloch01",1901,1,"NY1","NL","2B",2,0,0,2,3,1,0,0,0,0,0,0
"50","bueloch01",1901,1,"NY1","NL","3B",17,0,0,18,40,10,2,0,0,0,0,0
"51","buelofr01",1901,1,"DET","AL","C",69,0,0,213,84,10,4,11,0,0,0,0
"52","burkeje01",1901,1,"SLN","NL","OF",142,0,0,307,17,27,4,0,0,0,0,0
"53","burkeji01",1901,1,"MLA","AL","3B",64,0,0,83,132,35,5,0,0,0,0,0
"54","burkeji01",1901,2,"CHA","AL","3B",11,0,0,17,31,8,0,0,0,0,0,0
"55","burkeji01",1901,2,"CHA","AL","SS",31,0,0,56,94,23,10,0,0,0,0,0
"56","burkeji01",1901,3,"PIT","NL","3B",14,0,0,16,34,7,3,0,0,0,0,0
"57","burnsfa01",1901,1,"SLN","NL","P",1,0,0,0,0,0,0,0,0,0,0,0
"58","butlejo01",1901,1,"MLA","AL","C",1,0,0,2,0,0,0,0,0,0,0,0
"59","callani01",1901,1,"CHA","AL","2B",2,0,0,1,0,1,0,0,0,0,0,0
"60","callani01",1901,1,"CHA","AL","3B",6,0,0,7,10,3,2,0,0,0,0,0
"61","callani01",1901,1,"CHA","AL","P",27,0,0,19,83,6,3,0,0,0,0,0
"62","carnepa01",1901,1,"BSN","NL","OF",13,0,0,14,0,1,0,0,0,0,0,0
"63","carrch01",1901,1,"PHA","AL","1B",2,0,0,23,2,2,0,0,0,0,0,0
"64","carribi01",1901,1,"WS1","AL","P",42,0,0,9,94,8,3,0,0,0,0,0
"65","carrle01",1901,1,"PIT","NL","3B",1,0,0,0,0,1,0,0,0,0,0,0
"66","carrle01",1901,1,"PIT","NL","SS",9,0,0,12,19,4,3,0,0,0,0,0
"67","carseki01",1901,1,"BRO","NL","P",2,0,0,0,1,0,0,0,0,0,0,0
"68","casech01",1901,1,"CIN","NL","P",3,0,0,0,9,3,0,0,0,0,0,0
"69","caseydo01",1901,1,"DET","AL","3B",127,0,0,133,324,58,25,0,0,0,0,0
"70","cermaed01",1901,1,"CLE","AL","OF",1,0,0,4,1,0,1,0,0,0,0,0
"71","chancfr01",1901,1,"CHN","NL","1B",6,0,0,27,3,4,1,0,0,0,0,0
"72","chancfr01",1901,1,"CHN","NL","C",13,0,0,55,20,1,2,1,0,0,0,0
"73","chancfr01",1901,1,"CHN","NL","OF",51,0,0,61,7,5,0,0,0,0,0,0
"74","chesbja01",1901,1,"PIT","NL","P",36,0,0,12,57,5,2,0,0,0,0,0
"75","childcu01",1901,1,"CHN","NL","2B",63,0,0,146,192,22,34,0,0,0,0,0
"76","childpe01",1901,1,"SLN","NL","2B",19,0,0,39,49,9,4,0,0,0,0,0
"77","childpe01",1901,1,"SLN","NL","OF",2,0,0,2,0,0,0,0,0,0,0,0
"78","childpe01",1901,1,"SLN","NL","SS",1,0,0,0,1,2,0,0,0,0,0,0
"79","childpe01",1901,2,"CHN","NL","2B",60,0,0,128,198,14,19,0,0,0,0,0
"80","clarkbo02",1901,1,"WS1","AL","1B",3,0,0,24,0,1,1,0,0,0,0,0
"81","clarkbo02",1901,1,"WS1","AL","C",107,0,0,358,122,24,11,10,0,0,0,0
"82","clarkfr01",1901,1,"PIT","NL","3B",1,0,0,0,0,0,0,0,0,0,0,0
"83","clarkfr01",1901,1,"PIT","NL","OF",127,0,0,282,13,9,0,0,0,0,0,0
"84","clarkfr01",1901,1,"PIT","NL","SS",1,0,0,1,2,3,1,0,0,0,0,0
"85","clingbi01",1901,1,"WS1","AL","SS",137,0,0,290,462,55,56,0,0,0,0,0
"86","colliji01",1901,1,"BOS","AL","3B",138,0,0,203,328,50,24,0,0,0,0,0
"87","connbe01",1901,1,"PHI","NL","2B",5,0,0,9,13,3,0,0,0,0,0,0
"88","connojo03",1901,1,"MLA","AL","2B",1,0,0,0,1,0,0,0,0,0,0,0
"89","connojo03",1901,1,"MLA","AL","3B",1,0,0,0,0,0,0,0,0,0,0,0
"90","connojo03",1901,1,"MLA","AL","C",30,0,0,94,37,7,2,3,0,0,0,0
"91","connojo03",1901,1,"MLA","AL","OF",1,0,0,3,0,1,0,0,0,0,0,0
"92","connojo03",1901,2,"CLE","AL","C",32,0,0,111,36,9,0,11,0,0,0,0
"93","connojo03",1901,2,"CLE","AL","OF",4,0,0,7,2,1,0,0,0,0,0,0
"94","connojo03",1901,2,"CLE","AL","SS",1,0,0,1,3,0,1,0,0,0,0,0
"95","conrowi01",1901,1,"MLA","AL","3B",12,0,0,14,19,5,2,0,0,0,0,0
"96","conrowi01",1901,1,"MLA","AL","SS",118,0,0,285,408,59,46,0,0,0,0,0
"97","cooledu01",1901,1,"BSN","NL","1B",10,0,0,91,4,1,3,0,0,0,0,0
"98","cooledu01",1901,1,"BSN","NL","OF",53,0,0,127,5,8,1,0,0,0,0,0
"99","corcoto01",1901,1,"CIN","NL","SS",30,0,0,69,112,16,20,0,0,0,0,0
"100","coughbi01",1901,1,"WS1","AL","3B",137,0,0,232,275,43,16,0,0,0,0,0
"101","crawfsa01",1901,1,"CIN","NL","OF",127,0,0,209,20,19,6,0,0,0,0,0
"102","crigelo01",1901,1,"BOS","AL","1B",8,0,0,80,1,2,5,0,0,0,0,0
"103","crigelo01",1901,1,"BOS","AL","C",68,0,0,300,109,14,11,9,0,0,0,0
"104","cristbi01",1901,1,"CLE","AL","P",6,0,0,3,19,1,3,0,0,0,0,0
"105","crockda01",1901,1,"DET","AL","1B",27,0,0,317,15,11,20,0,0,0,0,0
"106","croftha01",1901,1,"CHN","NL","OF",3,0,0,5,3,0,0,0,0,0,0,0
"107","crolifr01",1901,1,"BSN","NL","OF",49,0,0,65,3,12,1,0,0,0,0,0
"108","cronija01",1901,1,"DET","AL","OF",1,0,0,2,0,0,0,0,0,0,0,0
"109","cronija01",1901,1,"DET","AL","P",30,0,0,11,51,12,3,0,0,0,0,0
"110","crossfr01",1901,1,"CLE","AL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"111","crossla01",1901,1,"PHA","AL","3B",100,0,0,140,236,33,7,0,0,0,0,0
"112","crossmo01",1901,1,"PHI","NL","SS",139,0,0,343,445,65,31,0,0,0,0,0
"113","cunnibe01",1901,1,"CHN","NL","P",1,0,0,2,5,0,0,0,0,0,0,0
"114","cuppyni01",1901,1,"BOS","AL","OF",4,0,0,1,0,0,0,0,0,0,0,0
"115","cuppyni01",1901,1,"BOS","AL","P",13,0,0,2,20,2,0,0,0,0,0,0
"116","dahlebi01",1901,1,"BRO","NL","2B",2,0,0,3,7,0,0,0,0,0,0,0
"117","dahlebi01",1901,1,"BRO","NL","SS",129,0,0,301,450,57,49,0,0,0,0,0
"118","dalyto01",1901,1,"BRO","NL","2B",133,0,0,370,357,43,46,0,0,0,0,0
"119","davisge01",1901,1,"NY1","NL","3B",17,0,0,25,47,3,2,0,0,0,0,0
"120","davisge01",1901,1,"NY1","NL","SS",113,0,0,296,396,45,42,0,0,0,0,0
"121","davisha01",1901,1,"PHA","AL","1B",117,0,0,1265,83,33,67,0,0,0,0,0
"122","davisle01",1901,1,"BRO","NL","2B",1,0,0,3,0,0,0,0,0,0,0,0
"123","davisle01",1901,1,"BRO","NL","OF",24,0,0,37,0,8,0,0,0,0,0,0
"124","davisle01",1901,2,"PIT","NL","OF",86,0,0,140,18,4,7,0,0,0,0,0
"125","deegadu01",1901,1,"NY1","NL","P",2,0,0,0,5,0,0,0,0,0,0,0
"126","delahed01",1901,1,"PHI","NL","1B",58,0,0,553,22,12,20,0,0,0,0,0
"127","delahed01",1901,1,"PHI","NL","OF",84,0,0,179,9,10,2,0,0,0,0,0
"128","delahji01",1901,1,"CHN","NL","2B",1,0,0,0,0,0,0,0,0,0,0,0
"129","delahji01",1901,1,"CHN","NL","3B",17,0,0,21,29,7,2,0,0,0,0,0
"130","demonge01",1901,1,"BSN","NL","2B",120,0,0,272,344,30,35,0,0,0,0,0
"131","demonge01",1901,1,"BSN","NL","3B",20,0,0,22,59,13,2,0,0,0,0,0
"132","denzero01",1901,1,"NY1","NL","P",11,0,0,0,9,2,1,0,0,0,0,0
"133","dextech01",1901,1,"CHN","NL","1B",54,0,0,499,39,10,28,0,0,0,0,0
"134","dextech01",1901,1,"CHN","NL","2B",13,0,0,34,33,4,3,0,0,0,0,0
"135","dextech01",1901,1,"CHN","NL","3B",25,0,0,39,48,11,0,0,0,0,0,0
"136","dextech01",1901,1,"CHN","NL","C",3,0,0,8,5,0,1,1,0,0,0,0
"137","dextech01",1901,1,"CHN","NL","OF",21,0,0,38,0,2,0,0,0,0,0,0
"138","dillopo01",1901,1,"DET","AL","1B",74,0,0,777,44,18,57,0,0,0,0,0
"139","dinnebi01",1901,1,"BSN","NL","1B",2,0,0,20,0,1,0,0,0,0,0,0
"140","dinnebi01",1901,1,"BSN","NL","OF",3,0,0,5,0,1,0,0,0,0,0,0
"141","dinnebi01",1901,1,"BSN","NL","P",37,0,0,14,72,7,2,0,0,0,0,0
"142","dobbsjo01",1901,1,"CIN","NL","3B",8,0,0,7,11,6,1,0,0,0,0,0
"143","dobbsjo01",1901,1,"CIN","NL","OF",100,0,0,189,11,11,4,0,0,0,0,0
"144","dohened01",1901,1,"NY1","NL","P",10,0,0,1,22,5,0,0,0,0,0,0
"145","dohened01",1901,2,"PIT","NL","P",11,0,0,1,15,3,0,0,0,0,0,0
"146","dolanco01",1901,1,"CHN","NL","OF",41,0,0,63,9,10,3,0,0,0,0,0
"147","dolanco01",1901,2,"BRO","NL","OF",64,0,0,108,9,4,2,0,0,0,0,0
"148","dolanjo02",1901,1,"PHI","NL","2B",10,0,0,13,23,1,4,0,0,0,0,0
"149","dolanjo02",1901,2,"PHA","AL","2B",1,0,0,1,1,0,1,0,0,0,0,0
"150","dolanjo02",1901,2,"PHA","AL","3B",35,0,0,42,103,14,5,0,0,0,0,0
"151","dolanjo02",1901,2,"PHA","AL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"152","dolanjo02",1901,2,"PHA","AL","SS",61,0,0,88,223,42,30,0,0,0,0,0
"153","donahji02",1901,1,"PIT","NL","C",1,0,0,0,0,0,0,1,0,0,0,0
"154","donahji02",1901,1,"PIT","NL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"155","donahji02",1901,2,"MLA","AL","1B",13,0,0,113,6,10,8,0,0,0,0,0
"156","donahji02",1901,2,"MLA","AL","C",19,0,0,73,24,7,0,4,0,0,0,0
"157","donahre01",1901,1,"PHI","NL","P",34,0,0,8,73,4,0,0,0,0,0,0
"158","donlimi01",1901,1,"BLA","AL","1B",47,0,0,435,24,9,19,0,0,0,0,0
"159","donlimi01",1901,1,"BLA","AL","OF",74,0,0,179,12,17,2,0,0,0,0,0
"160","donovbi01",1901,1,"BRO","NL","P",45,0,0,14,75,7,5,0,0,0,0,0
"161","donovpa01",1901,1,"SLN","NL","OF",129,0,0,215,19,5,8,0,0,0,0,0
"162","donovto01",1901,1,"CLE","AL","OF",18,0,0,21,4,4,0,0,0,0,0,0
"163","donovto01",1901,1,"CLE","AL","P",1,0,0,0,2,0,0,0,0,0,0,0
"164","douglkl01",1901,1,"PHI","NL","1B",6,0,0,45,0,0,2,0,0,0,0,0
"165","douglkl01",1901,1,"PHI","NL","C",41,0,0,201,29,5,2,10,0,0,0,0
"166","douglkl01",1901,1,"PHI","NL","OF",2,0,0,6,1,0,0,0,0,0,0,0
"167","dowdto01",1901,1,"BOS","AL","1B",2,0,0,13,1,0,0,0,0,0,0,0
"168","dowdto01",1901,1,"BOS","AL","3B",1,0,0,1,0,0,0,0,0,0,0,0
"169","dowdto01",1901,1,"BOS","AL","OF",137,0,0,288,11,20,3,0,0,0,0,0
"170","dowlipe01",1901,1,"MLA","AL","P",10,0,0,1,15,1,0,0,0,0,0,0
"171","dowlipe01",1901,2,"CLE","AL","P",33,0,0,9,69,6,2,0,0,0,0,0
"172","doyleja01",1901,1,"CHN","NL","1B",75,0,0,698,60,21,32,0,0,0,0,0
"173","duffyhu01",1901,1,"MLA","AL","OF",77,0,0,141,5,5,0,0,0,0,0,0
"174","dugglbi01",1901,1,"PHI","NL","P",35,0,0,20,96,8,2,0,0,0,0,0
"175","dungasa01",1901,1,"WS1","AL","1B",35,0,0,349,11,7,15,0,0,0,0,0
"176","dungasa01",1901,1,"WS1","AL","OF",104,0,0,145,15,9,4,0,0,0,0,0
"177","dunnja01",1901,1,"PHI","NL","P",2,0,0,0,1,0,0,0,0,0,0,0
"178","dunnja01",1901,2,"BLA","AL","2B",1,0,0,2,3,0,0,0,0,0,0,0
"179","dunnja01",1901,2,"BLA","AL","3B",67,0,0,98,133,34,6,0,0,0,0,0
"180","dunnja01",1901,2,"BLA","AL","OF",1,0,0,1,0,0,0,0,0,0,0,0
"181","dunnja01",1901,2,"BLA","AL","P",9,0,0,4,20,2,1,0,0,0,0,0
"182","dunnja01",1901,2,"BLA","AL","SS",19,0,0,52,50,17,7,0,0,0,0,0
"183","dupeefr01",1901,1,"CHA","AL","P",1,0,0,0,0,0,0,0,0,0,0,0
"184","eagantr01",1901,1,"PIT","NL","SS",3,0,0,3,9,1,0,0,0,0,0,0
"185","eagantr01",1901,2,"CLE","AL","2B",5,0,0,4,18,0,0,0,0,0,0,0
"186","eagantr01",1901,2,"CLE","AL","3B",1,0,0,0,0,0,0,0,0,0,0,0
"187","easonma01",1901,1,"CHN","NL","P",27,0,0,13,51,6,0,0,0,0,0,0
"188","elberki01",1901,1,"DET","AL","SS",121,0,0,332,411,76,62,0,0,0,0,0
"189","elybo01",1901,1,"PIT","NL","3B",1,0,0,0,1,0,0,0,0,0,0,0
"190","elybo01",1901,1,"PIT","NL","SS",64,0,0,112,215,30,23,0,0,0,0,0
"191","elybo01",1901,2,"PHA","AL","SS",45,0,0,85,156,23,19,0,0,0,0,0
"192","everibi01",1901,1,"WS1","AL","1B",33,0,0,319,8,11,12,0,0,0,0,0
"193","farredu01",1901,1,"BRO","NL","1B",17,0,0,158,8,7,8,0,0,0,0,0
"194","farredu01",1901,1,"BRO","NL","C",59,0,0,285,90,8,8,14,0,0,0,0
"195","farrejo02",1901,1,"WS1","AL","2B",72,0,0,176,246,39,43,0,0,0,0,0
"196","farrejo02",1901,1,"WS1","AL","3B",1,0,0,2,2,1,1,0,0,0,0,0
"197","farrejo02",1901,1,"WS1","AL","OF",62,0,0,154,14,14,2,0,0,0,0,0
"198","felixha01",1901,1,"NY1","NL","P",1,0,0,0,0,0,0,0,0,0,0,0
"199","ferguch02",1901,1,"CHN","NL","P",1,0,0,0,0,0,0,0,0,0,0,0
"200","ferriho01",1901,1,"BOS","AL","2B",138,0,0,359,450,61,68,0,0,0,0,0
"201","ferriho01",1901,1,"BOS","AL","SS",1,0,0,0,0,0,0,0,0,0,0,0
"202","fishech04",1901,1,"NY1","NL","P",1,0,0,0,0,0,0,0,0,0,0,0
"203","fishech04",1901,2,"SLN","NL","P",1,0,0,0,2,0,0,0,0,0,0,0
"204","flickel01",1901,1,"PHI","NL","OF",138,0,0,278,23,12,7,0,0,0,0,0
"205","foremfr01",1901,1,"BOS","AL","P",1,0,0,0,2,0,0,0,0,0,0,0
"206","foremfr01",1901,2,"BLA","AL","P",24,0,0,4,43,6,0,0,0,0,0,0
"207","fostepo01",1901,1,"WS1","AL","OF",102,0,0,200,9,17,1,0,0,0,0,0
"208","fostepo01",1901,1,"WS1","AL","SS",2,0,0,0,8,0,0,0,0,0,0,0
"209","fostepo01",1901,2,"CHA","AL","OF",9,0,0,9,1,1,0,0,0,0,0,0
"210","foutzfr01",1901,1,"BLA","AL","1B",20,0,0,176,11,8,8,0,0,0,0,0
"211","foxbi01",1901,1,"CIN","NL","2B",43,0,0,103,136,13,19,0,0,0,0,0
"212","frasech01",1901,1,"PHA","AL","OF",2,0,0,2,1,0,0,0,0,0,0,0
"213","frasech01",1901,1,"PHA","AL","P",40,0,0,35,91,7,4,0,0,0,0,0
"214","freembu01",1901,1,"BOS","AL","1B",128,0,0,1278,55,36,71,0,0,0,0,0
"215","freembu01",1901,1,"BOS","AL","2B",1,0,0,0,0,0,0,0,0,0,0,0
"216","freembu01",1901,1,"BOS","AL","OF",1,0,0,1,0,0,0,0,0,0,0,0
"217","frielbi01",1901,1,"MLA","AL","2B",9,0,0,17,20,3,2,0,0,0,0,0
"218","frielbi01",1901,1,"MLA","AL","3B",61,0,0,65,149,33,11,0,0,0,0,0
"219","frielbi01",1901,1,"MLA","AL","OF",29,0,0,39,2,2,0,0,0,0,0,0
"220","frielbi01",1901,1,"MLA","AL","SS",6,0,0,21,12,8,3,0,0,0,0,0
"221","friskem01",1901,1,"DET","AL","OF",2,0,0,3,0,1,0,0,0,0,0,0
"222","friskem01",1901,1,"DET","AL","P",11,0,0,4,36,7,0,0,0,0,0,0
"223","fultzda01",1901,1,"PHA","AL","2B",18,0,0,32,49,5,1,0,0,0,0,0
"224","fultzda01",1901,1,"PHA","AL","OF",106,0,0,216,13,16,0,0,0,0,0,0
"225","fultzda01",1901,1,"PHA","AL","SS",9,0,0,16,38,12,1,0,0,0,0,0
"226","gallash01",1901,1,"CLE","AL","OF",2,0,0,2,0,1,0,0,0,0,0,0
"227","gammoda01",1901,1,"BSN","NL","2B",2,0,0,3,2,3,1,0,0,0,0,0
"228","gammoda01",1901,1,"BSN","NL","3B",1,0,0,3,0,2,0,0,0,0,0,0
"229","gammoda01",1901,1,"BSN","NL","OF",23,0,0,38,6,6,0,0,0,0,0,0
"230","gannobi01",1901,1,"CHN","NL","OF",15,0,0,16,2,0,0,0,0,0,0,0
"231","ganzejo01",1901,1,"NY1","NL","1B",138,0,0,1421,77,21,59,0,0,0,0,0
"232","garvine01",1901,1,"MLA","AL","P",37,0,0,14,83,7,2,0,0,0,0,0
"233","gatinfr01",1901,1,"BRO","NL","3B",46,0,0,56,58,10,5,0,0,0,0,0
"234","gatinfr01",1901,1,"BRO","NL","SS",5,0,0,17,14,1,2,0,0,0,0,0
"235","gearda01",1901,1,"WS1","AL","OF",35,0,0,45,6,3,3,0,0,0,0,0
"236","gearda01",1901,1,"WS1","AL","P",24,0,0,11,53,3,0,0,0,0,0,0
"237","geierph01",1901,1,"PHA","AL","3B",1,0,0,0,0,0,0,0,0,0,0,0
"238","geierph01",1901,1,"PHA","AL","OF",50,0,0,80,5,6,1,0,0,0,0,0
"239","geierph01",1901,1,"PHA","AL","SS",2,0,0,2,1,2,0,0,0,0,0,0
"240","geierph01",1901,2,"MLA","AL","3B",3,0,0,1,7,2,0,0,0,0,0,0
"241","geierph01",1901,2,"MLA","AL","OF",8,0,0,8,2,0,1,0,0,0,0,0
"242","geninfr01",1901,1,"CLE","AL","OF",26,0,0,60,3,4,1,0,0,0,0,0
"243","gertelo01",1901,1,"MLA","AL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"244","gilbebi02",1901,1,"MLA","AL","2B",127,0,0,319,395,49,66,0,0,0,0,0
"245","gleasha01",1901,1,"BOS","AL","3B",1,0,0,0,2,1,1,0,0,0,0,0
"246","gleaski01",1901,1,"DET","AL","2B",135,0,0,334,457,64,67,0,0,0,0,0
"247","gochnjo01",1901,1,"BRO","NL","SS",3,0,0,4,9,0,0,0,0,0,0,0
"248","gradymi01",1901,1,"WS1","AL","1B",59,0,0,575,52,16,34,0,0,0,0,0
"249","gradymi01",1901,1,"WS1","AL","C",30,0,0,110,30,10,4,5,0,0,0,0
"250","gradymi01",1901,1,"WS1","AL","OF",3,0,0,3,1,0,0,0,0,0,0,0
"251","greenda01",1901,1,"CHN","NL","OF",133,0,0,312,16,24,7,0,0,0,0,0
"252","griffcl01",1901,1,"CHA","AL","P",35,0,0,9,78,5,3,0,0,0,0,0
"253","grossge01",1901,1,"BSN","NL","OF",7,0,0,18,0,0,0,0,0,0,0,0
"254","guesewh01",1901,1,"CIN","NL","P",6,0,0,1,6,3,0,0,0,0,0,0
"255","haberem01",1901,1,"CIN","NL","1B",2,0,0,20,1,0,3,0,0,0,0,0
"256","haberem01",1901,1,"CIN","NL","3B",3,0,0,1,5,5,0,0,0,0,0,0
"257","hahnno01",1901,1,"CIN","NL","P",42,0,0,14,85,6,4,0,0,0,0,0
"258","hallmbi01",1901,1,"CLE","AL","SS",5,0,0,11,11,5,1,0,0,0,0,0
"259","hallmbi01",1901,2,"PHI","NL","2B",90,0,0,177,261,13,20,0,0,0,0,0
"260","hallmbi01",1901,2,"PHI","NL","3B",33,0,0,33,61,4,2,0,0,0,0,0
"261","hallmbi02",1901,1,"MLA","AL","OF",139,0,0,226,21,26,6,0,0,0,0,0
"262","hallru01",1901,1,"CLE","AL","SS",1,0,0,1,2,3,0,0,0,0,0,0
"263","hamilbi01",1901,1,"BSN","NL","OF",99,0,0,232,7,14,4,0,0,0,0,0
"264","harledi01",1901,1,"CIN","NL","OF",133,0,0,245,20,30,2,0,0,0,0,0
"265","harpeja01",1901,1,"SLN","NL","P",39,0,0,13,82,4,3,0,0,0,0,0
"266","harribe01",1901,1,"WS1","AL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"267","hartbi01",1901,1,"CLE","AL","P",20,0,0,5,55,3,2,0,0,0,0,0
"268","hartbu01",1901,1,"BLA","AL","1B",58,0,0,561,9,14,28,0,0,0,0,0
"269","hartmfr01",1901,1,"CHA","AL","3B",119,0,0,151,263,49,15,0,0,0,0,0
"270","hartsto01",1901,1,"CHN","NL","OF",140,0,0,273,16,15,3,0,0,0,0,0
"271","harveza01",1901,1,"CHA","AL","P",16,0,0,5,35,3,2,0,0,0,0,0
"272","harveza01",1901,2,"CLE","AL","OF",45,0,0,82,7,11,4,0,0,0,0,0
"273","hawlepi01",1901,1,"MLA","AL","OF",2,0,0,1,0,0,0,0,0,0,0,0
"274","hawlepi01",1901,1,"MLA","AL","P",26,0,0,6,55,4,1,0,0,0,0,0
"275","haydeja01",1901,1,"PHA","AL","OF",50,0,0,63,11,14,0,0,0,0,0,0
"276","hearnhu01",1901,1,"BRO","NL","C",2,0,0,4,3,0,0,2,0,0,0,0
"277","heidrem01",1901,1,"SLN","NL","OF",118,0,0,258,15,16,2,0,0,0,0,0
"278","heilech01",1901,1,"CIN","NL","2B",1,0,0,1,0,0,0,0,0,0,0,0
"279","heilech01",1901,1,"CIN","NL","3B",4,0,0,3,5,4,2,0,0,0,0,0
"280","heismcr01",1901,1,"CIN","NL","P",3,0,0,1,1,0,0,0,0,0,0,0
"281","hemphch01",1901,1,"BOS","AL","OF",136,0,0,188,22,17,4,0,0,0,0,0
"282","hestela01",1901,1,"NY1","NL","P",1,0,0,0,1,0,0,0,0,0,0,0
"283","heydomi01",1901,1,"SLN","NL","C",13,0,0,54,10,4,2,5,0,0,0,0
"284","heydomi01",1901,1,"SLN","NL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"285","hickeed01",1901,1,"CHN","NL","3B",10,0,0,8,18,9,2,0,0,0,0,0
"286","hickmch01",1901,1,"NY1","NL","1B",2,0,0,16,3,0,0,0,0,0,0,0
"287","hickmch01",1901,1,"NY1","NL","2B",7,0,0,7,15,1,1,0,0,0,0,0
